./input/Dataset_preproc/01_istance_K3_N15_M45_01.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
32,151,0,426,847,20257729131571706352313687123167790130004844468607385600,1595,1304,13.362352281808853,1.861057767237248e+104,104.26975985384168,0.6129143693161518
33,17,0,426,848,16863486371082558466398737337661152300809890572533760000,1577,1291,13.841206461191177,1.8374788660415274e+104,104.26422235270081,0.6119266221949243
34,183,0,426,849,16862968163266226615891483467563907440933283351756800000,1556,1275,14.297967355698347,1.8374761691550147e+104,104.26422171528189,0.5977736541722941
35,138,0,426,850,16862968163266226615891483467563907440933283351756800000,1556,1275,14.657081842422485,1.8374761691550147e+104,104.26422171528189,0.5954207672157388
36,191,0,426,851,16862968163266226615891483467563907440933283351756800000,1556,1275,15.062495991587639,1.8374761691550147e+104,104.26422171528189,0.5942584044073684
37,122,0,426,852,16862942268044845678811299359020499019699498134798336000,1535,1260,15.504556749016047,1.8374692023566223e+104,104.26422006864948,0.5931055734463662
38,220,0,426,853,15809008376292042823885593149081717830968279501373440000,1526,1252,15.895218454301357,1.8286343521346117e+104,104.26212687402445,0.5629127892045817
39,46,0,426,854,11825636186990110773772687788683174755448713012838400000,1509,1241,16.281421281397343,1.7854190531984976e+104,104.25174016506024,0.5610540388682336
40,255,0,426,855,11086533925303228850411894801890476333233168449536000000,1500,1233,16.702189929783344,1.7849315953414057e+104,104.25162157712327,0.5600721078204777
41,99,0,426,856,11086523267767105135095668449363925685961463169024000000,1410,1154,17.111122380942106,1.7835895025816044e+104,104.25129490762,0.5578605236426448
42,127,0,426,857,11086514755374374366847302668958512468246382247936000000,1392,1141,17.48823096603155,1.7835820703174122e+104,104.25129309789973,0.5557494568905585
43,59,1,426,858,5173706885841374704528741245513972485181645049036800000,1385,1135,17.938700556755066,1.6046514835622385e+104,104.20538072197361,0.5497054588016216
44,153,0,426,859,5173706885841374704528741245513972485181645049036800000,1385,1135,18.321303471922874,1.6046514835622385e+104,104.20538072197361,0.5340462652774306
45,123,0,426,860,5173704899616404191937455896752709401048126167449600000,1365,1119,18.69440807029605,1.604648993599103e+104,104.20538004807146,0.5295904395404443
46,29,0,426,861,4302344074417851906979568587825937291397915444510720000,1349,1108,19.09471069276333,1.526345348093743e+104,104.18365280740835,0.5286737688130766
47,251,0,426,862,4167895822092294034886457069456376751041730586869760000,1341,1101,19.472901973873377,1.4806200666442872e+104,104.17044363102067,0.5278344688407088
48,142,0,426,863,4167895822092294034886457069456376751041730586869760000,1341,1101,19.918327882885933,1.4806200666442872e+104,104.17044363102067,0.5263183586284108
49,263,1,426,864,2100623468902847247554006917584532261461806221885440000,1133,934,20.31016420200467,1.2682110748834366e+104,104.1031915414229,0.5257234911678309
50,89,0,426,865,2100623468902847247554006917584532261461806221885440000,1133,934,20.696152444928885,1.2682110748834366e+104,104.1031915414229,0.5203995364054457
51,154,0,426,866,2100623468902847247554006917584532261461806221885440000,1133,934,21.09641808271408,1.2682110748834366e+104,104.1031915414229,0.519125783853514
52,36,0,426,867,1571803195754535996473351215244902732168278136848384000,1115,922,21.48664027824998,1.1973278113797127e+104,104.07821307035842,0.5147907152210034
53,426,1,426,868,785901597877267998236675607622451366084139068424192000,1109,917,21.861570045351982,1.152016934239236e+104,104.06145886310856,0.514640247473643
54,287,1,426,869,395462112486363680587584292656997870676788044103680000,888,737,22.269895050674677,1.1156110002010056e+104,104.04751278786637,0.5140832508583035
55,111,0,426,870,395462112486363680587584292656997870676788044103680000,886,735,22.69908844679594,1.1156110002010056e+104,104.04751278786637,0.511402379563649
56,43,0,426,871,328857967225502429120201674946345597720697426149376000,870,724,23.03845803067088,5.908128129193022e+103,103.77144990525841,0.5110299242170093
57,223,0,426,872,317896034984652348149528285781467411130007511944396800,862,717,23.35294310003519,5.9055115740101264e+103,103.77125752500564,0.508933458862987
58,21,1,426,873,158305134225106323143955561359247713129209525803417600,846,702,23.74541747570038,5.3484416223001726e+103,103.72822725988568,0.5080991459618069
59,352,1,426,874,79152567112553161571977780679623856564604762901708800,846,702,24.201392352581024,5.131001932929619e+103,103.71020217826101,0.5078886486664749
60,105,0,426,875,79152567112553161571977780679623856564604762901708800,846,702,24.57455972954631,5.131001932929619e+103,103.71020217826101,0.5075154988911093
61,290,1,426,876,39576283556276580785988890339811928282302381450854400,836,692,24.95213656127453,4.918115344176045e+103,103.69179870999679,0.5074463345408824
62,26,0,426,877,19627420961333327660292299787034466032202633183232000,817,679,25.348103389143944,8.413177859014799e+102,102.92496007022694,0.506783209866285
63,382,1,426,878,9813710480666663830146149893517233016101316591616000,817,679,25.760822743177414,8.023623488230728e+102,102.90437054104673,0.5048984749191102
64,423,1,426,879,5607834560380950760083514224866990294915038052352000,789,654,26.186081632971764,6.295066710062866e+102,102.79900033677251,0.5030743897424915
65,318,1,426,880,2803917280190475380041757112433495147457519026176000,789,654,26.518914811313152,5.969311937311523e+102,102.77592427433703,0.5020159614448984
66,413,1,426,881,1453883034172839085947577762002553039422417272832000,781,647,26.863851696252823,5.708831109484399e+102,102.75654719499408,0.5014162270098176
67,393,1,426,882,726941517086419542973788881001276519711208636416000,781,647,27.348108362406492,5.391223371299629e+102,102.7316873260622,0.49995822685690067
68,296,1,426,883,363470758543209771486894440500638259855604318208000,759,625,27.743977949023247,5.067906394981076e+102,102.70482858479889,0.4976624196679095
69,341,1,426,884,181735379271604885743447220250319129927802159104000,759,625,28.124030236154795,4.752015461750458e+102,102.67687784505016,0.49641265947737423
70,167,0,426,885,181735379271604885743447220250319129927802159104000,759,625,28.49603408947587,4.752015461750458e+102,102.67687784505016,0.49622339470817406
71,115,0,426,886,181735379271604885743447220250319129927802159104000,759,625,28.949864760041237,4.752015461750458e+102,102.67687784505016,0.49502241199733116
72,403,1,426,887,100267795460195799030867431862245037201546018816000,741,608,29.381470203399658,4.5978755208840315e+102,102.66255720935932,0.4938838137219609
73,316,1,426,888,49362606995788701061350120301412941391530347724800,662,544,29.7752197496593,3.3926275610741426e+102,102.53053618589084,0.49359740905169025
74,226,0,426,889,44585580512325278377993657046437495450414507622400,638,522,30.18422520533204,3.384734550320843e+102,102.52952461457173,0.4928562211779244
75,294,1,426,890,22292790256162639188996828523218747725207253811200,638,522,30.592987719923258,3.147003159616166e+102,102.49789717894855,0.492227816243213
76,75,0,426,891,11146395128081319594498414261609373862603626905600,625,511,30.969161063432693,2.785098204172989e+102,102.44484051325428,0.4919353966524916
77,11,0,426,892,5573197564040659797249207130804686931301813452800,618,506,31.34519239142537,2.3123703897677884e+102,102.36405739953598,0.49164867553343566
78,100,0,426,893,5573197564040659797249207130804686931301813452800,618,506,31.81985802948475,2.3123703897677884e+102,102.36405739953598,0.491440586733965
79,323,1,426,894,0,0,0,32.07277116551995,0,0,0.4910055874743451
./input/Dataset_preproc/08_bomb_b5_t1_p_t5.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,528,1020,431359146674410236714672241392314090778194310760649159697657763987456,3672,2977,0.01409,8.328398952328394e+133,133.92056152085465,0
1,119,0,528,1020,431359146473542981182298456949568829235548985445373785474808659574784,3654,2960,0.8618561998009682,8.328398952328394e+133,133.92056152085465,0.9152254048932958
2,148,0,528,1021,431359146272675725743460777296001354457939489423940524509939237912576,3636,2943,1.30056257173419,8.328398952328377e+133,133.92056152085465,0.873111620305045
3,177,0,528,1022,431359146071808470398159202388055523479485699373037427051783167934464,3618,2926,1.7774409130215645,8.32839895232837e+133,133.92056152085465,0.842643271096318
4,7,1,528,1023,215679572935470607526428813740054846250515954661067164796813548978176,3606,2915,2.2252044938504696,8.317304628530613e+133,133.91998260818858,0.7855055148830239
5,241,0,528,1024,214837074603691425465778701186382757007349876713172371184325996052480,3593,2908,2.7015787065029144,8.317303093877355e+133,133.91998252805547,0.7443756373221402
6,187,0,528,1025,214823961989274696252798612154327924075403627331048764472217577717760,3587,2908,3.0782266035676003,8.317300286625958e+133,133.9199823814726,0.7429676812858593
7,259,0,528,1026,214823958775594773149994222458040474903209029370167103695910760087552,3567,2894,3.4591967947781086,8.317300286625926e+133,133.9199823814726,0.7296319482874966
8,195,0,528,1027,214823753890997576747117431353863834063166280017723478666246153568256,3535,2868,3.8441095426678658,8.317300273803689e+133,133.91998238080308,0.7265799323722458
9,197,0,528,1028,214823651448698978545679035801775513643144905341501666151413850308608,3516,2854,4.308847099542618,8.317300270799352e+133,133.91998238064622,0.7244255143195499
10,230,0,528,1029,214823648247577120057670975559852243987209235753279976964398761639936,3496,2840,4.733219124376774,8.317300270799346e+133,133.91998238064622,0.7130916234035799
11,210,0,528,1030,213984493359105639672726916826251558387040700966789736080994801287168,3483,2833,5.102732751518488,8.317299359761385e+133,133.91998233307564,0.7117760181389434
12,236,0,528,1031,213145341671756017775790918334574142442807835768521184384605929603072,3070,2493,5.4596983678638935,8.315448979119545e+133,133.91988570321158,0.7030920438336306
13,264,0,528,1032,213145341671756017775790918334574142442807835768521184384605929603072,3070,2493,5.922149505466223,8.315448979119545e+133,133.91988570321158,0.7006925193296174
14,202,0,528,1033,213145338495444513388197491519360466492284712090816064709463424106496,3049,2478,6.25723922252655,8.315448979040025e+133,133.91988570320743,0.6985440808080023
15,262,0,528,1034,213145338495444513388197491519360466492284712090816064709463424106496,3049,2478,6.621399682015181,8.315448979040025e+133,133.91988570320743,0.6980394302857569
16,172,0,528,1035,213145335319331465271363832379361563106206947116286884089298230968320,3030,2465,7.025646798312664,8.315448965775174e+133,133.91988570251462,0.6892814262450763
17,136,0,528,1036,213145132048099414771451049689320099459857121611968296765714008637440,3010,2451,7.417479552328587,8.315448933777914e+133,133.9198857008435,0.6891191235087937
18,164,0,528,1037,213144928777058189850346610002244878759016666637234968562382512586752,2990,2437,7.814060982316732,8.31544833839686e+133,133.91988566974828,0.6849735045656532
19,226,0,528,1038,213144724709070324481454676470203610680141462948230205545696712458240,2969,2422,8.22641485184431,8.315448334512712e+133,133.9198856695454,0.6801887890384677
20,31,0,528,1039,159855213972856298590239844326093649387571527921822655225324057395200,2950,2409,8.644163012504578,8.258581578589143e+133,133.9169054631207,0.6795835321825665
21,232,0,528,1040,159855212777170336646023648390486667062923799568238411392759397089280,2931,2395,9.15174275264144,8.258581578589142e+133,133.9169054631207,0.6770200521952996
22,245,0,528,1041,159855212777170336646023648390486667062923799568238411392759397089280,2931,2395,9.519153159111738,8.258581578589142e+133,133.9169054631207,0.6758908871485144
23,103,0,528,1042,159835699201373700036512660187466993991639072729152617353554805391360,2925,2395,9.907937787473202,8.258562534743106e+133,133.91690446165978,0.6692512125606167
24,141,0,528,1043,159835694512323486812057877653007851550148647891635030812122981335040,2814,2305,10.28692851960659,8.258562534706887e+133,133.91690446165788,0.6662730232760863
25,273,0,528,1044,157338261785568432330619473314679603869677575268328233455683559751680,2805,2297,10.677147958427668,8.258558789753412e+133,133.91690426472132,0.6627047708509801
26,207,0,528,1045,156721402558284752840084008213174767026081172184162509635776979927040,2432,1986,11.057083290070295,8.258415526364355e+133,133.9168967308355,0.6594325934878443
27,200,0,528,1046,156721401001267787067775902825330217632765267117224670397109838544896,2411,1970,11.506781067699194,8.258415526322878e+133,133.91689673083332,0.6573901582804843
28,182,0,528,1047,155905075690316955195818320582217894823529532411365908078888877031424,2393,1958,11.992991004139185,8.258240812028123e+133,133.91688754284118,0.6570239834774373
29,282,0,528,1048,153469058882655752770883659323120740216911883467438315765156238327808,2384,1950,12.36969893053174,8.258240440836897e+133,133.91688752332053,0.655920913051084
30,156,0,528,1049,153450473566500533775687108554731980049703877460302147219541507178496,2094,1711,12.74486630409956,8.258236027053424e+133,133.916887291203,0.6529975362693402
31,176,0,528,1050,153450473566500533775687108554731980049703877460302147219541507178496,2094,1711,13.14267847314477,8.258236027053424e+133,133.916887291203,0.6522426596246095
32,104,0,528,1051,153441106549426340766808117336110844133895097157474089603043048816640,2077,1699,13.499875098466873,8.258235624899178e+133,133.91688727005402,0.6505481803477117
33,97,0,528,1052,152242128363929635630297241352605446910371218395482714691240378499072,2058,1686,13.860441148281097,7.786932208959086e+133,133.8913663938559,0.635403616218824
34,304,0,528,1053,142726995341184033403403663768067606478473017245765045023037854842880,2053,1682,14.361559379845858,7.786924151653066e+133,133.89136594448183,0.6335845771532999
35,178,0,528,1054,141991625891877290523851869581735636698221172926632065387443362201600,1726,1406,14.770272888243198,7.784260427674947e+133,133.8912173571177,0.6331392660354572
36,132,0,528,1055,141982959402281498190006377411576266697764363762440099306634896998400,1706,1392,15.0774513669312,7.784254672270385e+133,133.89121703601575,0.6279620933250866
37,151,0,528,1056,141428270756099956504976441618978239529612921979947353222174841241600,1694,1386,15.383953921496868,7.783289462218461e+133,133.89116318225481,0.624317615161396
38,113,0,528,1057,141428266507236799244197597143157294068112663034819762835538575360000,1676,1374,15.851141955703497,7.783289461949249e+133,133.8911631822398,0.6204672358995231
39,18,0,528,1058,106069006947489743902702453718606614377198532158113288792026644480000,1658,1362,16.209810096770525,7.782852973195336e+133,133.89113882621737,0.6171962296813465
40,217,0,528,1059,106069006947489743902702453718606614377198532158113288792026644480000,1658,1362,16.57267238199711,7.782852973195336e+133,133.89113882621737,0.6125725165840331
41,17,0,528,1060,88389377167616216231954882006331274531741466719760051770270679040000,1641,1350,16.906651336699724,7.78096259496228e+133,133.8910333275579,0.6119266221949243
42,220,0,528,1061,88389377167616216231954882006331274531741466719760051770270679040000,1641,1350,17.234150491654873,7.78096259496228e+133,133.8910333275579,0.6086241093495509
43,299,0,528,1062,87008293149372212853330586974982348367183006302263800961360199680000,1632,1342,17.64594294130802,6.706631174287728e+133,133.8265044233265,0.6065148392834231
44,255,0,528,1063,87008293149372212853330586974982348367183006302263800961360199680000,1632,1342,18.025724470615387,6.706631174287728e+133,133.8265044233265,0.6055527504987613
45,183,0,528,1064,87008293149372212853330586974982348367183006302263800961360199680000,1632,1342,18.460602186620235,6.706631174287728e+133,133.8265044233265,0.5977736541722941
46,138,0,528,1065,87008226760724887097243089675250505292240759400565532532680949760000,1614,1329,18.873511523008347,6.706630740190793e+133,133.82650439521612,0.5954207672157388
47,191,0,528,1066,87008226760724887097243089675250505292240759400565532532680949760000,1614,1329,19.241464491933584,6.706630740190793e+133,133.82650439521612,0.5942584044073684
48,122,0,528,1067,86464370961832293228465210271992035365354140688350564792265605120000,1595,1316,19.64540597423911,6.487736968631013e+133,133.81209323402248,0.5931055734463662
49,251,0,528,1068,86464370961832293228465210271992035365354140688350564792265605120000,1595,1316,20.011804178357124,6.487736968631013e+133,133.81209323402248,0.5926471491993421
50,295,0,528,1069,80974569630922306356816625492817937881839592073217195599105884160000,1585,1307,20.403401032090187,6.445702418699795e+133,133.80927025139354,0.5893077764477744
51,223,0,528,1070,80974569630922306356816625492817937881839592073217195599105884160000,1585,1307,20.838871870189905,6.445702418699795e+133,133.80927025139354,0.5714252882911535
52,233,0,528,1071,80974569630922306356816625492817937881839592073217195599105884160000,1585,1307,21.2290494851768,6.445702418699795e+133,133.80927025139354,0.5701901491622222
53,99,0,528,1072,80972078565514700848551608054246384532334602987689506694716037529600,1569,1295,21.627980824559927,6.445702409136185e+133,133.80927025074917,0.5682394950241632
54,231,0,528,1073,80972078565514700848551608054246384532334602987689506694716037529600,1569,1295,22.0671426653862,6.445702409136185e+133,133.80927025074917,0.5676184129852719
55,46,0,528,1074,60569665068692099059940179253176429374581002234885851464551366656000,1552,1284,22.423470068722963,4.251108775972064e+133,133.62850221769355,0.5610540388682336
56,59,1,528,1075,30284832534346049529970089626588214687290501117442925732275683328000,1545,1278,22.782756332308054,4.2317716825292633e+133,133.62652222809788,0.5497054588016216
57,260,0,528,1076,30284832534346049529970089626588214687290501117442925732275683328000,1545,1278,23.159742023795843,4.2317716825292633e+133,133.62652222809788,0.5487404411877753
58,127,0,528,1077,30281927343804045618383687698279993473377754676434528839040761856000,1387,1145,23.457850720733404,4.2317691993357484e+133,133.62652197325485,0.5455986177481363
59,266,0,528,1078,26436603236654325539858774974688883191044071542919033113448284160000,1379,1138,23.89025440439582,4.0507554801997554e+133,133.60753602822308,0.5441455973711449
60,303,0,528,1079,24674163020877370503868189976376290978307800106724430905885065216000,1338,1100,24.2407441213727,4.050729053437005e+133,133.60753319491587,0.5381762635249335
61,153,0,528,1080,24625776379336245619928749966617494476818288548726196944064479232000,1321,1088,24.57612531632185,4.050581110665047e+133,133.60751733310386,0.5340462652774306
62,301,0,528,1081,21107808325145353388510357114243566694415675898908168809198125056000,1311,1079,24.978819727897644,4.028345511805106e+133,133.60512671298267,0.5334820442706812
63,268,0,528,1082,19572694992407509505709603869571307298458172197169392895801897779200,1299,1068,25.36763585731387,4.026622465521008e+133,133.60494091224285,0.5313601484278366
64,123,0,528,1083,19511133537742968488982386715666620662567601968123843399766350233600,1283,1057,25.72843297570944,3.2803774881111137e+133,133.51592382284903,0.5295904395404443
65,475,1,528,1084,9755566768871484244491193357833310331283800984061921699883175116800,1283,1057,26.075025614351034,3.2768294514130037e+133,133.5154538383193,0.5288391561032458
66,29,0,528,1085,8112523944640497424366360792303489643909687134114650676744956149760,1267,1046,26.467941358685493,3.1789290162993213e+133,133.50228083047102,0.5286737688130766
67,280,0,528,1086,7983753723296997465249434430520894570196834957382672094574401290240,1254,1034,26.907936669886112,3.1788987006627035e+133,133.50227668883198,0.5281645530842881
68,142,0,528,1087,7983753723296997465249434430520894570196834957382672094574401290240,1254,1034,27.29011109471321,3.1788987006627035e+133,133.50227668883198,0.5263183586284108
69,523,1,528,1088,3991876861648498732624717215260447285098417478691336047287200645120,1254,1034,27.68054385483265,3.154988410398073e+133,133.49899776823645,0.5254297601956447
70,492,1,528,1089,1995938430824249366312358607630223642549208739345668023643600322560,1254,1034,28.075461726635695,3.117806694126801e+133,133.4938491851708,0.5231726172145342
71,427,1,528,1090,997969215412124683156179303815111821274604369672834011821800161280,1254,1034,28.480267576873302,3.0783698622690387e+133,133.48832079856643,0.5227152870866775
72,237,0,528,1091,997969215412124683156179303815111821274604369672834011821800161280,1254,1034,28.849721752107143,3.0783698622690387e+133,133.48832079856643,0.5225113072375325
73,496,1,528,1092,498984607706062341578089651907555910637302184836417005910900080640,1254,1034,29.238540902733803,3.01864130482475e+133,133.47981151031018,0.5191397693269353
74,154,0,528,1093,498494385814665006599258174907032706991827738381954113113738444800,1238,1022,29.629427783191204,3.018116382517118e+133,133.479735982726,0.519125783853514
75,285,0,528,1094,436182587587831880774350903043653618617849271084209848974521139200,1192,980,29.933085285127163,2.9762107453809777e+133,133.47366368034008,0.5174805520259413
76,36,0,528,1095,326278313549952981681601069205882628099965990181101855532122112000,1175,969,30.432698845863342,1.7247609436584978e+133,133.23672890923854,0.5147907152210034
77,426,1,528,1096,163139156774976490840800534602941314049982995090550927766061056000,1175,969,30.79476934671402,1.676637086768202e+133,133.22443906840783,0.514640247473643
78,229,0,528,1097,163139156774976490840800534602941314049982995090550927766061056000,1175,969,31.117978405207396,1.676637086768202e+133,133.22443906840783,0.5137369941653034
79,111,0,528,1098,163138843094077726410260262246138320514217275073015026938806272000,1156,956,31.473595581948757,1.6766369239985766e+133,133.22443902624607,0.511402379563649
80,43,0,528,1099,135662827415075161962216428604683445480243839271244075033323110400,1140,945,31.84714747965336,1.5728218705995447e+133,133.19667953953604,0.5110299242170093
81,21,1,528,1100,67356135209525332411234438246381860638562368385562977143158210560,1126,932,32.22325595840812,1.5282794687267924e+133,133.18420277873437,0.5080991459618069
82,218,0,528,1101,67356135209525332411234438246381860638562368385562977143158210560,1126,932,32.54130179435015,1.5282794687267924e+133,133.18420277873437,0.5080108041022606
83,352,1,528,1102,33678067604762666205617219123190930319281184192781488571579105280,1126,932,32.859362214803696,1.4661476111842518e+133,133.16617769710973,0.5078886486664749
84,26,0,528,1103,16601394553375208817871721533615534108860816471361214099037880320,1107,919,33.29555134475231,1.294006932145675e+133,133.111936602905,0.506783209866285
85,437,1,528,1104,8300697276687604408935860766807767054430408235680607049518940160,1107,919,33.70408462360501,1.2342476258970518e+133,133.09140230051722,0.504962684107664
86,382,1,528,1105,4150348638343802204467930383403883527215204117840303524759470080,1107,919,34.0820277929306,1.1770984053105798e+133,133.070812771337,0.5048984749191102
87,423,1,528,1106,2075174319171901102233965191701941763607602058920151762379735040,1107,919,34.493417017161846,1.1185396725126842e+133,133.0486513923198,0.5030743897424915
88,413,1,528,1107,1037587159585950551116982595850970881803801029460075881189867520,1107,919,35.00231795012951,1.0593907799984245e+133,133.02505618890046,0.5014162270098176
89,393,1,528,1108,518793579792975275558491297925485440901900514730037940594933760,1107,919,35.427737567573786,1.0004521456201713e+133,133.00019631996858,0.49995822685690067
90,455,1,528,1109,259396789896487637779245648962742720450950257365018970297466880,1107,919,35.82872663810849,9.436270224786114e+132,132.97480036920518,0.4993414721349633
91,105,0,528,1110,259396299168993597895876666750463401193721836905374045783982080,909,751,36.23026608675718,9.436266326983062e+132,132.97480018981284,0.4982456595279656
92,341,1,528,1111,129694658234941188144971718489258340362803034725903083524587520,857,705,36.64223446324468,8.848077942584301e+132,132.94684893967099,0.49641265947737423
93,167,0,528,1112,129694658234941188144971718489258340362803034725903083524587520,857,705,36.999242287129164,8.848077942584301e+132,132.94684893967099,0.49622339470817406
94,115,0,528,1113,129694658234941188144971718489258340362803034725903083524587520,857,705,37.353127252310514,8.848077942584301e+132,132.94684893967099,0.49502241199733116
95,403,1,528,1114,64847329117470594072485859244629170181401517362951541762293760,857,705,37.711644534021616,8.254298014741758e+132,132.91668014467484,0.4938838137219609
96,518,1,528,1115,31874110922146563188171015560919422631536339042806690018754560,845,694,38.037219401448965,6.765921543988483e+132,132.830326957506,0.49385781138692225
97,248,0,528,1116,31874110922146563188171015560919422631536339042806690018754560,845,694,38.406344782561064,6.765921543988483e+132,132.830326957506,0.49265724210555745
98,75,0,528,1117,15937055461073281594085507780459711315768169521403345009377280,830,681,38.80348825827241,6.650863093808651e+132,132.82287800809345,0.4919353966524916
99,11,0,528,1118,7903806732479119471346861476157105168907915723757750478438400,811,668,39.16015987843275,6.191790043152683e+132,132.7918162214723,0.49164867553343566
100,100,0,528,1119,7903806732479119471346861476157105168907915723757750478438400,811,668,39.636802438646555,6.191790043152683e+132,132.7918162214723,0.491440586733965
101,323,1,528,1120,3951903366239559735673430738078552584453957861878875239219200,811,668,40.06076983734965,5.742606625572414e+132,132.75910906768385,0.4910055874743451
102,460,1,528,1121,1975951683119779867836715369039276292226978930939437619609600,811,668,40.39171198382974,5.309337779300491e+132,132.72504035597214,0.48946864489066494
103,513,1,528,1122,987975841559889933918357684519638146113489465469718809804800,811,668,40.73033741861582,4.897239482192988e+132,132.68995134217462,0.4883200700778724
104,330,1,528,1123,494233076075617396223178434737367370363472645753586382274560,781,645,41.09093152731657,4.7602557078228885e+132,132.67763028245025,0.4871378275194732
105,498,1,528,1124,247116538037808698111589217368683685181736322876793191137280,781,645,41.45222390815616,4.3769240560220067e+132,132.64116901123805,0.4867795409969713
106,446,1,528,1125,123558269018904349055794608684341842590868161438396595568640,781,645,41.78518443927169,4.018440914913434e+132,132.60405758706835,0.48605136139011534
107,313,0,528,1126,108113485391541305423820282598799112267009641258597021122560,770,635,42.13363941013813,4.01138642144657e+132,132.6032945000815,0.4858301123187719
108,509,1,528,1127,61779134509452174527897304342170921295434080719198297784320,764,629,42.54553959146142,3.8387108996209956e+132,132.58418540583267,0.485390533379705
109,267,0,528,1128,58145067773602046614491580557337337689820311265127809679360,737,604,42.947974406182766,3.831849503504695e+132,132.58340844375698,0.485181903129247
110,371,1,528,1129,29072533886801023307245790278668668844910155632563904839680,737,604,43.34057431668043,3.4951530168147364e+132,132.54346619378802,0.4828934760763918
111,93,0,528,1130,28841799490874031058775585593917330203283884556114984960000,730,599,43.7047386392951,3.395235456725328e+132,132.5308698976182,0.4821148058185617
112,56,0,528,1131,20885441010632919042561630947319446009274537092359127040000,723,593,44.162466272711754,3.394467049717621e+132,132.53077159730992,0.4817625306734879
113,405,1,528,1132,10447965467900747044897732005791144261796805094921994240000,710,582,44.52440683171153,3.0880131659004625e+132,132.48967914330416,0.481613644611179
114,342,1,528,1133,5223982733950373522448866002895572130898402547460997120000,710,582,44.97706664726138,2.803950181135014e+132,132.4477702930855,0.48071175017455064
115,332,1,528,1134,2611991366975186761224433001447786065449201273730498560000,710,582,45.379030391573906,2.5354046398433513e+132,132.40404728076098,0.47870787921046815
116,88,0,528,1135,1305995683487593380612216500723893032724600636865249280000,695,569,45.709584917873144,2.4647508042072087e+132,132.3917730169891,0.4782042681004797
117,493,1,528,1136,652997841743796690306108250361946516362300318432624640000,695,569,46.05215787887573,2.2245769543540368e+132,132.3472474338077,0.47782404984646
118,27,0,528,1137,317320236349395178823450193950986058151961198917058560000,677,556,46.43716499954462,1.7656028067116392e+132,132.24689301053556,0.4777181182866372
119,112,0,528,1138,317320236349395178823450193950986058151961198917058560000,677,556,46.90940299630165,1.7656028067116392e+132,132.24689301053556,0.47452156333532736
120,283,0,528,1139,317320236349395178823450193950986058151961198917058560000,672,552,47.31822853535414,1.7656028067116392e+132,132.24689301053556,0.47351428825168196
121,505,1,528,1140,163778186502913640683071067845670223562302554279772160000,655,537,47.68536223098636,1.5879499515209368e+132,132.20083681035757,0.47322284181545593
122,495,0,528,1141,81889093251456820341535533922835111781151277139886080000,655,537,48.098544139415026,1.5878199180887833e+132,132.20080124556264,0.4705496999465093
123,321,0,528,1142,40944546625728410170767766961417555890575638569943040000,655,537,48.539894979447126,1.5822114031616825e+132,132.19926451019373,0.4689260183688243
124,390,0,528,1143,20472273312864205085383883480708777945287819284971520000,646,530,48.89975164830685,1.572671368686293e+132,132.19663798029842,0.46775158322197746
125,244,0,528,1144,20472273312864205085383883480708777945287819284971520000,646,530,49.256595592945814,1.572671368686293e+132,132.19663798029842,0.46769020437928077
126,497,1,528,1145,10236136656432102542691941740354388972643909642485760000,646,530,49.61072475835681,1.3882174378011877e+132,132.14245749539933,0.4673186389574352
127,349,1,528,1146,5167523139512163776235726849794367140597201475993600000,571,469,49.98500036075711,4.809335820169634e+130,130.68208510349396,0.4670873476923262
128,193,0,528,1147,5167523139512163776235726849794367140597201475993600000,571,469,50.42253220081329,4.809335820169634e+130,130.68208510349396,0.46484556240611463
129,457,0,528,1148,2583761569756081888117863424897183570298600737996800000,571,469,50.79678435251117,4.746045772155105e+130,130.6763319223555,0.46439537351018284
130,85,1,528,1149,1291880784878040944058931712448591785149300368998400000,556,456,51.212496656924486,4.572707806166943e+130,130.66017345105843,0.462566244806993
131,445,0,528,1150,645940392439020472029465856224295892574650184499200000,556,456,51.673387590795755,4.478619050632201e+130,130.65114412311794,0.46090533769711844
132,110,0,528,1151,645940392439020472029465856224295892574650184499200000,556,456,52.05762508884072,4.478619050632201e+130,130.65114412311794,0.4604652139566503
133,443,1,528,1152,322970196219510236014732928112147946287325092249600000,556,456,52.40810587257147,3.8888508029224946e+130,130.58982128161225,0.45969602303247137
134,458,0,528,1153,161485098109755118007366464056073973143662546124800000,556,456,52.780542731285095,3.7949412557009727e+130,130.5792050575642,0.45922427963116585
135,66,0,528,1154,80742549054877559003683232028036986571831273062400000,541,443,53.149089738726616,3.749120490070419e+130,130.57392939809876,0.4584025058337806
136,329,0,528,1155,39402363938780248793797417229682049447053661254451200,523,430,53.527506839483976,3.7470397646817146e+130,130.5736883019783,0.4580653573835485
137,447,1,528,1156,19701181969390124396898708614841024723526830627225600,523,430,53.91191429644823,3.2392419758513863e+130,130.51044339161987,0.4576660293036735
138,420,1,528,1157,9850590984695062198449354307420512361763415313612800,523,430,54.24144487828016,2.7966104163017447e+130,130.44663197089972,0.457069421403758
139,10,0,528,1158,9850590984695062198449354307420512361763415313612800,523,430,54.60146067291498,2.7966104163017447e+130,130.44663197089972,0.45501616025152974
